Type	Coverage	OdName	AREA	AreaName	REG	RegName	DEV	DevName	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013
Emigrants	Foreigners	Jordan	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	37	18	48	29	15	46	27	20	18	44	8	12	3	2	7	13	16	18	13	11	6	8	15	17	8	17	19
Emigrants	Foreigners	Kazakhstan	935	Asia	5500	Central Asia	902	Developing regions	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	1	0	6	5	4	4	12	14	17	27	37	19	60	36	26	45	42	45	70
Emigrants	Foreigners	Kenya	903	Africa	910	Eastern Africa	902	Developing regions	14	26	21	16	23	26	16	34	35	32	30	41	38	42	46	23	41	33	35	49	25	58	27	22	28	24	45	80	51	45	98	94	85	110
Emigrants	Foreigners	Kuwait	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	4	0	3	1	0	8	2	6	3	7	4	12	2	0	6	11	12	4	1	7	5	1	2	2	3	2	8
Emigrants	Foreigners	Kyrgyzstan	935	Asia	5500	Central Asia	902	Developing regions	..	..	..	..	..	..	..	0	0	0	0	0	1	0	1	5	1	0	0	1	0	1	1	3	1	0	4	6	5	6	4	7	1	3
Emigrants	Foreigners	Lao People's Democratic Republic	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	1	0	1	0	1	2	3	3	0	0	0	1	0	0	0	0	2	0	0	0	..	2	0	4	1	0	1
Emigrants	Foreigners	Latvia	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	0	0	0	0	0	0	1	5	7	7	13	8	9	8	5	10	10	22	32	35	26	47	59	88	156	310	359
Emigrants	Foreigners	Lebanon	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	78	140	156	192	176	116	64	73	57	74	48	5	3	7	10	7	6	9	10	7	7	21	19	17	18	18	15
Emigrants	Foreigners	Lesotho	903	Africa	913	Southern Africa	902	Developing regions	..	..	..	..	..	..	..	6	3	3	3	2	2	5	6	4	4	1	1	1	0	2	3	3	1	2	1	5	1	2	2	1	2	4
Emigrants	Foreigners	Liberia	903	Africa	914	Western Africa	902	Developing regions	17	7	11	2	6	4	4	11	12	17	8	29	21	24	24	14	30	27	6	1	1	4	0	2	3	2	2	2	4	13	9	8	7	9
Emigrants	Foreigners	Libya	903	Africa	912	Northern Africa	902	Developing regions	..	..	..	..	..	..	..	5	9	18	12	33	37	13	36	26	11	19	21	7	6	4	8	3	9	15	14	11	23	15	16	16	16	17
Emigrants	Foreigners	Liechtenstein	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	0	0	0	0	0	1	1	1	0	0	1	0	2	1	2	0	1	0	0	2	..	..	1	1	3	3	0
Emigrants	Foreigners	Lithuania	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	0	0	0	0	0	3	4	2	8	16	18	17	19	25	39	30	25	32	52	71	79	99	130	132	216	352	494
Emigrants	Foreigners	Luxembourg	908	Europe	926	Western Europe	901	Developed regions	11	33	30	6	21	21	19	20	20	19	23	15	9	22	12	7	10	13	14	6	8	18	19	7	7	11	14	19	24	13	16	24	24	35
Emigrants	Foreigners	Madagascar	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	4	0	2	2	0	1	0	3	2	2	1	1	2	0	0	0	0	0	0	0	2	..	0	0	2	6	5
Emigrants	Foreigners	Malawi	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	4	1	5	4	6	1	1	4	0	7	10	4	6	2	8	6	9	0	2	3	4	11	1	16	5	7	7
Emigrants	Foreigners	Malaysia	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	61	44	58	77	81	90	87	83	109	99	111	65	52	95	52	68	68	93	96	68	81	144	134	247	173	127	153
Emigrants	Foreigners	Maldives	935	Asia	5501	Southern Asia	902	Developing regions	..	..	..	..	..	..	..	0	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	4	..	0	2	0	0	0
Emigrants	Foreigners	Mali	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	1	7	10	3	5	8	11	5	4	8	9	2	3	4	4	1	2	1	3	0	1	..	2	9	5	0	1
Emigrants	Foreigners	Malta	908	Europe	925	Southern Europe	901	Developed regions	4	1	9	8	2	8	6	11	7	5	10	4	13	13	6	5	10	8	4	11	5	0	10	6	9	21	12	10	6	14	10	19	17	21
Emigrants	Foreigners	Mauritania	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	5	9	6	0	2	2	2	9	5	12	4	0	0	1	1	0	0	0	0	0	2	1	0	1	0	1	2
Emigrants	Foreigners	Mauritius	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	3	1	1	1	4	1	6	4	8	2	3	3	0	3	3	3	3	1	1	2	4	6	6	6	4	7	6
Emigrants	Foreigners	Mexico	904	Latin America and the Caribbean	916	Central America	902	Developing regions	26	37	34	30	38	30	35	33	36	26	41	32	38	46	41	42	68	54	46	51	65	62	99	75	82	100	90	104	120	140	169	167	173	222
Emigrants	Foreigners	Monaco	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	..	0	..	..	0	0	1	0	0
Emigrants	Foreigners	Mongolia	935	Asia	906	Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	0	0	0	5	2	2	3	1	8	0	6	1	5	3	9	10	11	9	8	4	6	8	12	10	18	15	9
Emigrants	Foreigners	Montenegro	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	..	..	1	5	7	7	11
Emigrants	Foreigners	Morocco	903	Africa	912	Northern Africa	902	Developing regions	1476	1717	2821	3072	2872	2091	1983	1769	1866	1916	1928	2146	2235	2565	2309	2210	2348	1549	602	500	404	436	372	379	479	453	434	430	366	720	661	620	641	572
Emigrants	Foreigners	Mozambique	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	4	4	9	4	4	5	7	6	4	10	7	7	2	2	3	6	3	4	2	7	6	..	5	22	7	9	17
Emigrants	Foreigners	Myanmar	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	16	22	12	10	5	1	4	2	3	1	6	1	0	3	0	1	0	4	2	1	2	5	2	2	2	5	3
Emigrants	Foreigners	Namibia	903	Africa	913	Southern Africa	902	Developing regions	..	..	..	..	..	..	..	0	0	0	0	0	1	2	1	3	4	6	17	7	2	11	..	6	8	6	11	15	7	15	10	3	5	13
Emigrants	Foreigners	Nepal	935	Asia	5501	Southern Asia	902	Developing regions	..	..	..	..	..	..	..	21	13	8	7	18	10	10	16	14	17	27	38	36	23	58	38	34	30	32	41	65	37	65	103	107	89	103
Emigrants	Citizens	Netherlands	908	Europe	926	Western Europe	901	Developed regions	36423	38636	40625	33510	32603	32297	32847	32862	35888	40845	39059	38888	38680	40584	42807	48500	49546	47554	39175	38358	40474	42921	45571	47015	51500	59415	64552	62250	59364	52817	51872	57155	56181	57090
Emigrants	Foreigners	New Zealand	909	Oceania	927	Australia and New Zealand	901	Developed regions	80	89	115	80	71	75	109	114	85	120	106	94	132	118	149	91	132	88	72	84	86	100	102	111	71	111	114	118	124	152	150	134	111	125
Emigrants	Foreigners	Nicaragua	904	Latin America and the Caribbean	916	Central America	902	Developing regions	..	..	..	..	..	..	..	10	9	5	7	9	3	2	9	6	10	13	6	5	5	1	3	2	0	4	3	5	1	5	11	6	12	15
Emigrants	Foreigners	Niger	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	4	2	1	2	4	13	9	8	4	6	5	1	1	0	0	0	0	0	0	1	..	1	3	5	4	10	3
Emigrants	Foreigners	Nigeria	903	Africa	914	Western Africa	902	Developing regions	72	96	78	46	56	44	66	107	116	152	224	397	419	296	272	235	232	204	96	87	73	150	80	71	55	84	75	76	68	197	176	193	206	214
Emigrants	Foreigners	Norway	908	Europe	924	Northern Europe	901	Developed regions	152	127	144	162	170	141	187	222	129	122	180	250	200	150	141	177	207	200	182	152	157	158	195	173	155	201	223	163	185	192	223	225	305	251
