Type	Coverage	OdName	AREA	AreaName	REG	RegName	DEV	DevName	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013
Emigrants	Foreigners	Aruba	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Australia	909	Oceania	927	Australia and New Zealand	901	More developed regions	3930	3415	2607	2023	2390	2901	2880	2794	3339	2740	2179	2175	2278	2243	2310	2588	2972	3251	3030	3275	3110	3086	2621	2649	2838	3294	3120	3476	3352	2907	..	..	..	..
Emigrants	Foreigners	Austria	908	Europe	926	Western Europe	901	More developed regions	15	14	12	19	14	10	17	22	19	34	37	47	26	32	14	20	28	20	27	20	27	31	19	23	35	34	27	40	34	57	..	..	..	..
Emigrants	Foreigners	Azerbaijan	935	Asia	922	Western Asia	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	..	..	..	..
Emigrants	Foreigners	Bahamas	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	2	0	1	0	1	0	1	0	0	1	0	0	0	1	5	19	16	8	0	1	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Bahrain	935	Asia	922	Western Asia	902	Less developed regions	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	5	1	3	1	4	1	1	2	3	5	..	..	..	..
Emigrants	Foreigners	Bangladesh	935	Asia	5501	Southern Asia	902	Less developed regions	3	10	2	9	4	10	10	7	4	14	6	10	4	11	7	8	11	14	24	17	10	14	19	22	41	34	31	24	27	20	..	..	..	..
Emigrants	Foreigners	Barbados	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	11	5	6	4	0	1	0	0	0	0	0	3	2	0	1	1	1	2	1	1	1	0	0	1	0	1	4	0	0	2	..	..	..	..
Emigrants	Foreigners	Belarus	908	Europe	923	Eastern Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	3	0	..	..	..	..
Emigrants	Foreigners	Belgium	908	Europe	926	Western Europe	901	More developed regions	6	5	4	4	7	5	11	21	12	10	12	16	17	14	13	21	26	21	19	26	21	19	21	27	18	25	33	27	23	39	..	..	..	..
Emigrants	Foreigners	Belize	904	Latin America and the Caribbean	916	Central America	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	3	2	1	1	0	0	1	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Benin	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Bermuda	905	Northern America	905	Northern America	901	More developed regions	2	3	0	0	7	4	2	7	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Bhutan	935	Asia	5501	Southern Asia	902	Less developed regions	1	5	1	0	0	0	0	1	3	0	4	2	1	0	2	3	2	0	0	1	3	2	1	3	2	7	7	4	1	3	..	..	..	..
Emigrants	Foreigners	Bolivia (Plurinational State of)	904	Latin America and the Caribbean	931	South America	902	Less developed regions	0	1	0	0	0	0	0	0	1	0	0	1	1	4	0	0	8	7	5	2	6	2	2	6	3	4	2	2	2	2	..	..	..	..
Emigrants	Foreigners	Bosnia and Herzegovina	908	Europe	925	Southern Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	4	0	1	0	0	2	3	0	0	0	0	3	..	..	..	..
Emigrants	Foreigners	Botswana	903	Africa	913	Southern Africa	902	Less developed regions	0	0	0	2	0	0	0	0	0	2	2	4	2	0	1	5	3	0	0	0	2	1	2	1	0	2	1	1	3	1	..	..	..	..
Emigrants	Foreigners	Brazil	904	Latin America and the Caribbean	931	South America	902	Less developed regions	10	4	5	5	2	3	5	8	10	13	5	16	35	32	38	15	35	40	56	44	41	50	59	101	145	207	273	276	435	496	..	..	..	..
Emigrants	Foreigners	British Virgin Islands	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Brunei Darussalam	935	Asia	920	South-Eastern Asia	902	Less developed regions	3	0	0	1	1	2	4	3	0	7	1	3	4	6	2	4	3	7	2	2	1	3	1	3	3	5	4	4	4	9	..	..	..	..
Emigrants	Foreigners	Bulgaria	908	Europe	923	Eastern Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	2	6	2	1	1	1	3	4	9	3	7	1	6	13	6	6	8	11	13	..	..	..	..
Emigrants	Foreigners	Burkina Faso	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Burundi	903	Africa	910	Eastern Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Cape Verde	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Cambodia	935	Asia	920	South-Eastern Asia	902	Less developed regions	1	0	0	1	3	3	1	5	2	1	2	0	2	6	2	2	1	2	10	21	10	22	26	21	35	17	21	23	25	14	..	..	..	..
Emigrants	Foreigners	Cameroon	903	Africa	911	Middle Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	1	0	0	1	5	0	0	..	..	..	..
Emigrants	Foreigners	Canada	905	Northern America	905	Northern America	901	More developed regions	479	383	242	236	282	314	269	336	471	406	376	346	334	308	218	262	278	309	386	376	432	389	303	375	371	458	494	488	508	487	..	..	..	..
Emigrants	Foreigners	Cayman Islands	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Central African Republic	903	Africa	911	Middle Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Chad	903	Africa	911	Middle Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	..	..	..	..
Emigrants	Foreigners	Channel Islands	908	Europe	924	Northern Europe	901	More developed regions	16	12	6	3	13	12	7	1	2	6	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Chile	904	Latin America and the Caribbean	931	South America	902	Less developed regions	13	18	17	14	19	6	8	19	7	15	38	23	33	38	30	11	28	19	18	20	26	20	32	57	78	82	91	100	169	282	..	..	..	..
Emigrants	Foreigners	China	935	Asia	906	Eastern Asia	902	Less developed regions	50	58	93	76	59	64	83	88	114	82	84	204	239	153	136	186	211	265	336	354	534	736	1200	2235	3593	3122	2459	2326	2157	1995	..	..	..	..
Emigrants	Foreigners	China, Hong Kong Special Administrative Region	935	Asia	906	Eastern Asia	902	Less developed regions	19	10	22	15	9	25	16	7	39	45	76	155	142	106	132	125	178	180	173	152	147	112	123	107	146	124	88	122	105	118	..	..	..	..
Emigrants	Foreigners	China, Macao Special Administrative Region	935	Asia	906	Eastern Asia	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	2	1	2	2	0	0	1	1	3	0	1	0	0	1	1	..	..	..	..
Emigrants	Foreigners	Colombia	904	Latin America and the Caribbean	931	South America	902	Less developed regions	0	4	1	1	6	6	3	3	5	3	7	2	0	5	4	7	2	11	1	8	8	5	8	8	18	10	11	12	16	26	..	..	..	..
Emigrants	Foreigners	Comoros	903	Africa	910	Eastern Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Congo	903	Africa	911	Middle Africa	902	Less developed regions	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	..	..	..	..
Emigrants	Foreigners	Cook Islands	909	Oceania	957	Polynesia	902	Less developed regions	260	220	225	166	134	169	199	217	195	140	137	141	101	89	68	48	40	20	2	3	2	2	4	5	2	0	1	0	0	0	..	..	..	..
Emigrants	Foreigners	Costa Rica	904	Latin America and the Caribbean	916	Central America	902	Less developed regions	0	0	0	0	0	0	0	0	0	3	1	0	4	0	7	4	7	8	2	6	4	0	0	2	3	2	1	0	2	3	..	..	..	..
Emigrants	Foreigners	Côte d'Ivoire	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Croatia	908	Europe	925	Southern Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9	20	16	12	15	5	19	2	3	6	7	4	10	11	6	..	..	..	..
Emigrants	Foreigners	Cuba	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Cyprus	935	Asia	922	Western Asia	902	Less developed regions	5	10	1	2	9	8	1	1	4	0	1	0	3	2	1	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	..	..	..	..
Emigrants	Foreigners	Czech Republic	908	Europe	923	Eastern Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4	3	6	7	5	18	41	54	49	68	119	91	129	162	150	..	..	..	..
Emigrants	Foreigners	Democratic People's Republic of Korea	935	Asia	906	Eastern Asia	902	Less developed regions	2	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	..	..	..	..
Emigrants	Foreigners	Democratic Republic of the Congo	903	Africa	911	Middle Africa	902	Less developed regions	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Denmark	908	Europe	924	Northern Europe	901	More developed regions	31	12	17	24	31	31	27	24	35	32	36	53	62	62	43	58	49	48	65	51	65	64	58	49	68	82	57	51	41	62	..	..	..	..
Emigrants	Foreigners	Djibouti	903	Africa	910	Eastern Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Dominica	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	..	..	..	..
Emigrants	Foreigners	Dominican Republic	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	..	..	..	..
Emigrants	Foreigners	Ecuador	904	Latin America and the Caribbean	931	South America	902	Less developed regions	0	1	2	6	0	0	1	2	0	8	1	0	0	1	2	0	0	3	1	0	0	0	1	1	1	0	8	3	0	3	..	..	..	..
Emigrants	Foreigners	Egypt	903	Africa	912	Northern Africa	902	Less developed regions	11	2	1	6	11	0	10	18	1	2	1	3	0	0	0	1	4	4	15	5	5	3	0	4	6	4	19	3	9	9	..	..	..	..
Emigrants	Foreigners	El Salvador	904	Latin America and the Caribbean	916	Central America	902	Less developed regions	0	0	0	2	1	2	1	1	0	0	1	2	5	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	4	0	..	..	..	..
Emigrants	Foreigners	Equatorial Guinea	903	Africa	911	Middle Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Eritrea	903	Africa	910	Eastern Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Estonia	908	Europe	924	Northern Europe	901	More developed regions	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	0	2	2	1	0	2	1	7	..	..	..	..
Emigrants	Foreigners	Ethiopia	903	Africa	910	Eastern Africa	902	Less developed regions	0	2	0	1	5	0	0	0	0	4	1	0	2	0	1	0	0	1	3	0	0	0	1	2	1	0	5	0	1	2	..	..	..	..
Emigrants	Foreigners	Faeroe Islands	908	Europe	924	Northern Europe	901	More developed regions	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Falkland Islands (Malvinas)	904	Latin America and the Caribbean	931	South America	902	Less developed regions	0	2	0	0	4	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Fiji	909	Oceania	928	Melanesia	902	Less developed regions	290	225	189	172	141	155	162	113	193	256	350	484	426	319	255	204	215	277	282	324	178	178	194	303	272	268	211	203	315	576	..	..	..	..
Emigrants	Foreigners	Finland	908	Europe	924	Northern Europe	901	More developed regions	7	1	9	1	1	7	5	3	8	4	10	17	20	29	21	26	25	17	23	31	24	18	28	23	24	25	23	26	34	32	..	..	..	..
Emigrants	Foreigners	France	908	Europe	926	Western Europe	901	More developed regions	40	57	38	38	36	56	74	64	65	61	54	88	87	67	71	83	77	110	88	115	118	100	134	158	203	227	208	265	313	345	..	..	..	..
Emigrants	Foreigners	French Guiana	904	Latin America and the Caribbean	931	South America	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	French Polynesia	909	Oceania	957	Polynesia	902	Less developed regions	2	2	0	0	0	3	3	0	15	15	7	6	5	8	6	8	16	9	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Gabon	903	Africa	911	Middle Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Gambia	903	Africa	914	Western Africa	902	Less developed regions	0	3	6	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Georgia	935	Asia	922	Western Asia	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	3	0	0	2	0	1	..	..	..	..
Emigrants	Foreigners	Germany	908	Europe	926	Western Europe	901	More developed regions	94	66	92	97	96	101	128	138	152	164	179	181	205	179	154	196	231	219	259	249	281	318	344	397	457	567	601	677	790	837	..	..	..	..
Emigrants	Foreigners	Ghana	903	Africa	914	Western Africa	902	Less developed regions	3	2	0	1	2	7	4	1	0	0	3	1	4	2	1	1	3	10	8	5	8	5	6	2	4	3	3	3	3	4	..	..	..	..
Emigrants	Foreigners	Gibraltar	908	Europe	925	Southern Europe	901	More developed regions	0	1	1	0	2	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Greece	908	Europe	925	Southern Europe	901	More developed regions	25	19	9	17	16	10	8	8	17	10	10	6	7	5	14	7	13	9	4	7	5	4	4	14	4	6	4	3	6	6	..	..	..	..
Emigrants	Foreigners	Greenland	905	Northern America	905	Northern America	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Grenada	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Guadeloupe	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Guam	909	Oceania	954	Micronesia	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Guatemala	904	Latin America and the Caribbean	916	Central America	902	Less developed regions	0	0	0	2	0	0	0	0	1	0	0	0	3	0	0	0	2	2	3	0	1	0	0	0	2	6	2	0	0	1	..	..	..	..
Emigrants	Foreigners	Guinea	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Guinea-Bissau	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Guyana	904	Latin America and the Caribbean	931	South America	902	Less developed regions	1	1	2	0	0	2	1	0	1	0	0	0	0	1	0	0	2	1	0	0	0	3	0	1	0	1	0	4	0	1	..	..	..	..
Emigrants	Foreigners	Haiti	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	..	..	..	..
Emigrants	Foreigners	Holy See	908	Europe	925	Southern Europe	901	More developed regions	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	..	..	..	..
Emigrants	Foreigners	Honduras	904	Latin America and the Caribbean	916	Central America	902	Less developed regions	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	2	1	1	0	0	0	..	..	..	..
Emigrants	Foreigners	Hungary	908	Europe	923	Eastern Europe	901	More developed regions	1	0	1	10	8	2	1	3	6	1	5	8	6	8	3	1	3	6	7	6	10	6	10	23	49	46	37	27	38	44	..	..	..	..
Emigrants	Foreigners	Iceland	908	Europe	924	Northern Europe	901	More developed regions	1	0	2	1	0	2	4	2	3	5	4	6	3	7	0	6	3	4	5	6	1	0	7	9	1	4	7	4	5	10	..	..	..	..
Emigrants	Foreigners	India	935	Asia	5501	Southern Asia	902	Less developed regions	81	75	62	78	85	113	111	81	105	112	169	340	201	199	177	156	169	234	363	304	293	309	329	482	675	681	626	673	719	923	..	..	..	..
Emigrants	Foreigners	Indonesia	935	Asia	920	South-Eastern Asia	902	Less developed regions	30	30	50	39	61	58	62	48	57	90	118	183	136	144	164	174	178	156	139	202	273	229	163	169	164	212	206	154	160	179	..	..	..	..
Emigrants	Foreigners	Iran (Islamic Republic of)	935	Asia	5501	Southern Asia	902	Less developed regions	4	3	1	0	1	10	0	10	20	5	12	9	39	9	57	27	19	17	37	21	25	9	10	9	15	17	16	19	15	16	..	..	..	..
Emigrants	Foreigners	Iraq	935	Asia	922	Western Asia	902	Less developed regions	0	3	0	5	5	5	4	0	8	1	0	0	0	3	0	1	6	6	7	2	5	2	7	12	10	10	7	3	3	5	..	..	..	..
Emigrants	Foreigners	Ireland	908	Europe	924	Northern Europe	901	More developed regions	115	110	51	86	100	73	83	72	124	160	147	117	97	74	98	113	114	163	189	197	247	252	256	283	332	370	443	424	399	354	..	..	..	..
Emigrants	Foreigners	Isle of Man	908	Europe	924	Northern Europe	901	More developed regions	4	2	3	8	1	1	3	0	1	0	0	1	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Israel	935	Asia	922	Western Asia	902	Less developed regions	18	4	14	12	8	9	11	22	6	11	15	37	17	29	19	23	33	24	15	31	20	18	23	22	43	40	25	24	34	32	..	..	..	..
Emigrants	Foreigners	Italy	908	Europe	925	Southern Europe	901	More developed regions	30	49	32	44	18	13	17	18	11	24	11	33	13	13	15	22	21	23	36	26	23	39	33	48	57	24	39	55	60	73	..	..	..	..
Emigrants	Foreigners	Jamaica	904	Latin America and the Caribbean	915	Caribbean	902	Less developed regions	2	1	1	2	0	0	0	2	0	1	2	1	1	3	0	1	0	0	2	1	0	0	1	0	1	0	1	1	1	1	..	..	..	..
Emigrants	Foreigners	Japan	935	Asia	906	Eastern Asia	901	More developed regions	164	134	169	171	182	247	217	222	255	277	336	515	686	764	983	1127	1294	1618	1517	1382	1402	1141	1272	1341	1373	1353	981	1018	1002	1029	..	..	..	..
Emigrants	Foreigners	Jordan	935	Asia	922	Western Asia	902	Less developed regions	0	4	0	0	0	0	1	1	0	6	5	0	0	2	1	0	1	1	2	2	1	1	1	7	1	16	5	1	3	4	..	..	..	..
Emigrants	Foreigners	Kazakhstan	935	Asia	5500	Central Asia	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	0	6	2	2	0	7	1	1	10	..	..	..	..
Emigrants	Foreigners	Kenya	903	Africa	910	Eastern Africa	902	Less developed regions	18	14	7	12	11	19	11	2	1	2	4	7	14	4	3	6	8	5	4	7	6	2	0	7	12	2	6	8	10	20	..	..	..	..
Emigrants	Foreigners	Kiribati	909	Oceania	954	Micronesia	902	Less developed regions	3	1	4	4	1	4	1	2	15	4	2	17	8	7	15	8	13	23	18	27	30	32	43	36	25	7	16	7	26	56	..	..	..	..
Emigrants	Foreigners	Kuwait	935	Asia	922	Western Asia	902	Less developed regions	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	9	1	1	2	0	2	1	1	..	..	..	..
Emigrants	Foreigners	Kyrgyzstan	935	Asia	5500	Central Asia	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	0	0	1	..	..	..	..
Emigrants	Foreigners	Lao People's Democratic Republic	935	Asia	920	South-Eastern Asia	902	Less developed regions	0	0	1	0	4	0	0	1	1	0	0	2	0	0	1	0	1	2	4	6	4	0	4	3	6	2	0	7	3	19	..	..	..	..
Emigrants	Foreigners	Latvia	908	Europe	924	Northern Europe	901	More developed regions	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	2	0	2	0	5	5	4	5	6	4	..	..	..	..
Emigrants	Foreigners	Lebanon	935	Asia	922	Western Asia	902	Less developed regions	6	8	0	2	0	1	0	2	9	4	4	2	0	4	2	0	1	0	1	2	0	3	1	1	3	3	0	3	1	14	..	..	..	..
Emigrants	Foreigners	Lesotho	903	Africa	913	Southern Africa	902	Less developed regions	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	3	0	0	0	2	4	1	..	..	..	..
Emigrants	Foreigners	Liberia	903	Africa	914	Western Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	..	..	..	..
Emigrants	Foreigners	Libyan Arab Jamahiriya	903	Africa	912	Northern Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Liechtenstein	908	Europe	926	Western Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Emigrants	Foreigners	Lithuania	908	Europe	924	Northern Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	10	4	5	5	3	..	..	..	..
Emigrants	Foreigners	Luxembourg	908	Europe	926	Western Europe	901	More developed regions	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	..	..	..	..
Emigrants	Foreigners	Madagascar	903	Africa	910	Eastern Africa	902	Less developed regions	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	..	..	..	..
Emigrants	Foreigners	Malawi	903	Africa	910	Eastern Africa	902	Less developed regions	2	3	3	0	2	3	4	1	0	0	3	1	1	0	0	0	1	6	4	4	3	8	6	5	1	0	0	1	5	1	..	..	..	..
